Episode,FPR_Classical,FNR_Classical,FPR_Hybrid,FNR_Hybrid
1,0.4819277108433735,0.5384615384615384,0.5,0.4803921568627451
2,0.4418604651162791,0.4649122807017544,0.4375,0.5192307692307693
3,0.391304347826087,0.5092592592592593,0.5268817204301075,0.4953271028037383
4,0.5,0.5357142857142857,0.5294117647058824,0.5217391304347826
5,0.5094339622641509,0.44680851063829785,0.4878048780487805,0.576271186440678
6,0.4387755102040816,0.5,0.5222222222222223,0.4636363636363636
7,0.53,0.49,0.4574468085106383,0.5094339622641509
8,0.43333333333333335,0.36363636363636365,0.42391304347826086,0.5740740740740741
9,0.4166666666666667,0.4230769230769231,0.5294117647058824,0.5510204081632653
10,0.5434782608695652,0.4074074074074074,0.4574468085106383,0.5283018867924528
11,0.5185185185185185,0.3804347826086957,0.40816326530612246,0.5294117647058824
12,0.4725274725274725,0.3853211009174312,0.5714285714285714,0.47368421052631576
13,0.4318181818181818,0.44642857142857145,0.3870967741935484,0.4953271028037383
14,0.5050505050505051,0.4158415841584158,0.49473684210526314,0.5238095238095238
15,0.4787234042553192,0.39622641509433965,0.5368421052631579,0.42857142857142855
16,0.48514851485148514,0.35353535353535354,0.4387755102040816,0.5196078431372549
17,0.5555555555555556,0.453125,0.4838709677419355,0.5420560747663551
18,0.5714285714285714,0.3486238532110092,0.45348837209302323,0.5
19,0.4421052631578947,0.34285714285714286,0.5168539325842697,0.5675675675675675
20,0.3684210526315789,0.37142857142857144,0.6373626373626373,0.5688073394495413
21,0.4574468085106383,0.36792452830188677,0.5204081632653061,0.4019607843137255
22,0.45054945054945056,0.3669724770642202,0.5543478260869565,0.49074074074074076
23,0.41304347826086957,0.3148148148148148,0.5353535353535354,0.44554455445544555
24,0.5520833333333334,0.36538461538461536,0.5555555555555556,0.44545454545454544
25,0.5333333333333333,0.3090909090909091,0.5514018691588785,0.4946236559139785
26,0.3888888888888889,0.37272727272727274,0.5578947368421052,0.45714285714285713
27,0.45161290322580644,0.2523364485981308,0.611764705882353,0.4956521739130435
28,0.5058823529411764,0.3217391304347826,0.5520833333333334,0.4519230769230769
29,0.5106382978723404,0.3018867924528302,0.5454545454545454,0.5346534653465347
30,0.5168539325842697,0.3963963963963964,0.5051546391752577,0.4563106796116505
31,0.4731182795698925,0.21495327102803738,0.39473684210526316,0.4596774193548387
32,0.46938775510204084,0.2647058823529412,0.4742268041237113,0.5339805825242718
33,0.5208333333333334,0.2692307692307692,0.5168539325842697,0.40540540540540543
34,0.527027027027027,0.29365079365079366,0.4485981308411215,0.43010752688172044
35,0.46938775510204084,0.3627450980392157,0.5853658536585366,0.5
36,0.5494505494505495,0.27522935779816515,0.56,0.38
37,0.4878048780487805,0.2966101694915254,0.6063829787234043,0.44339622641509435
38,0.4673913043478261,0.19444444444444445,0.5604395604395604,0.45871559633027525
39,0.5,0.336734693877551,0.6022727272727273,0.38392857142857145
40,0.5053763440860215,0.2897196261682243,0.5625,0.4083333333333333
41,0.5581395348837209,0.24561403508771928,0.42424242424242425,0.40594059405940597
42,0.5263157894736842,0.24761904761904763,0.59375,0.5096153846153846
43,0.5185185185185185,0.18487394957983194,0.6464646464646465,0.45544554455445546
44,0.43617021276595747,0.20754716981132076,0.5268817204301075,0.4392523364485981
45,0.5520833333333334,0.2980769230769231,0.5555555555555556,0.43636363636363634
46,0.5625,0.25961538461538464,0.6185567010309279,0.4077669902912621
47,0.5662650602409639,0.21367521367521367,0.6041666666666666,0.3942307692307692
48,0.4791666666666667,0.25,0.616822429906542,0.3655913978494624
49,0.4444444444444444,0.24752475247524752,0.5652173913043478,0.4166666666666667
50,0.4942528735632184,0.17699115044247787,0.6041666666666666,0.46153846153846156
51,0.5869565217391305,0.21296296296296297,0.5247524752475248,0.41414141414141414
52,0.5257731958762887,0.20388349514563106,0.6022727272727273,0.4375
53,0.6060606060606061,0.18811881188118812,0.5773195876288659,0.4368932038834951
54,0.5929203539823009,0.20689655172413793,0.6781609195402298,0.4424778761061947
55,0.56,0.22,0.5483870967741935,0.38317757009345793
56,0.5673076923076923,0.20833333333333334,0.5742574257425742,0.35353535353535354
57,0.627906976744186,0.15789473684210525,0.6746987951807228,0.358974358974359
